Feature,Weight
disappointment texted,-0.05348070666707487
craziest,-0.05348070666707487
glad wasted,-0.053515125248364014
come time,-0.05356075645520173
get song,-0.05359067233122936
bluff,-0.05361633422008537
literally,-0.05364392005603474
bc,-0.05368090264505853
shoe,-0.053721729368532964
yeah still,-0.053732572408360116
dude guess,-0.05373411982792872
flood pretty,-0.05379696310180959
flood,-0.05379696310180959
lor go,-0.05379863584448815
dont care,-0.05385200111097359
edition,-0.05385680921249315
edition selling,-0.05385680921249315
goggles,-0.05392702207817201
goggles went,-0.05392702207817201
neck,-0.05399484994818394
sure ready,-0.05400562742048684
coming early,-0.05403271116389293
early yay,-0.05403271116389293
de seeing,-0.054056372795011014
insurance,-0.0540630634412671
loud,-0.05408029666405409
cool day,-0.05408330298015878
ok chikku,-0.05409371138625798
constantly want,-0.05409928854592895
fact cleaning,-0.05409928854592895
enjoy batchlor,-0.054113601581884975
day big,-0.054113601581884975
come til,-0.054113601581884975
go new,-0.054155116622261565
cosign,-0.054158075310627996
cosign option,-0.054158075310627996
getting slippery,-0.054177351439154364
say like,-0.05419875784385871
driving centre,-0.05427887325005239
gal anyone,-0.05427887325005239
going driving,-0.05427887325005239
going nothing,-0.05431985352893572
probably gon,-0.05433334668607234
dan,-0.05434569231146958
wont tell,-0.05434582170394873
url,-0.0543556840787371
family merry,-0.05436300576266675
fret,-0.054383093000266954
feeling well,-0.0544641389704986
parking,-0.054495407214508726
wave,-0.05452937516401011
darling sister,-0.05454198216064766
get pickle,-0.05454615684705002
common room,-0.054561776767932064
ever seen,-0.054561776767932064
girl ive,-0.054561776767932064
fine remember,-0.054594101525985095
space,-0.05463206291745175
crisis,-0.05471836344824363
closed,-0.054720401927274155
delhi chennai,-0.05472406476739964
forgotten might,-0.05473026778882743
couple buck,-0.05473026778882743
sat night,-0.05474481726888138
fat head,-0.05475144217473989
enough replace,-0.054757043883081946
completely stop,-0.054757043883081946
day completely,-0.054757043883081946
gastroenteritis take,-0.054757043883081946
gastroenteritis,-0.054757043883081946
give malaria,-0.054757043883081946
cut short,-0.054775266808991946
got outta,-0.054787336776442284
outta class,-0.054787336776442284
fault spouse,-0.05479333287935411
give think,-0.05479333287935411
definitly,-0.05479547179510247
go unrecognized,-0.05479547179510247
definitly undrstnd,-0.05479547179510247
dog,-0.05479547960031332
better go,-0.054856875364336616
dear ok,-0.054863056051850496
co really,-0.05488768203883524
bring bottle,-0.05496573574487482
bottle,-0.05496573574487482
father john,-0.05498792460597495
father mandan,-0.05498792460597495
getting second,-0.055068388639514174
first getting,-0.055068388639514174
ptbo,-0.055069674670159156
corvette lately,-0.055072528412309155
dude ive,-0.055072528412309155
corvette,-0.055072528412309155
dis yijue,-0.05511255783617217
mah co,-0.05511354008437161
fr dinner,-0.05517588978637145
go hungry,-0.05519820598565769
getting tired,-0.055200648433107916
mahal,-0.055270139370511485
fixed better,-0.05540711493268818
fee fixed,-0.05540711493268818
da laptop,-0.05541797779117364
get da,-0.05541797779117364
finish bathing,-0.055467351267706896
wait see,-0.05547270533977824
ok anyway,-0.055536354798639505
flaky,-0.055567918969097796
chikku wat,-0.05562957800563794
say wan,-0.05574946526934995
depends wan,-0.05575834162074802
ello,-0.055759032029506196
ello babe,-0.055759032029506196
god bed,-0.0558023843336348
fyi usf,-0.05580973624509105
today done,-0.055851359370981304
thk got,-0.05592824401467932
company take,-0.05596268839973106
get lag,-0.05596268839973106
day also,-0.05596268839973106
stuff,-0.05601866392828415
feel basically,-0.05605247111139606
aah speak,-0.056075077177075036
first one,-0.056075077177075036
get twelve,-0.056075077177075036
da many,-0.05611914210845239
mumtaz,-0.056120037808593794
wish nimya,-0.0561449044505797
convey birthday,-0.0561449044505797
today birthday,-0.0561449044505797
nimya,-0.0561449044505797
pls convey,-0.0561449044505797
birthday wish,-0.0561449044505797
nimya pls,-0.0561449044505797
day leave,-0.05619209873992989
call bos,-0.056257882497140706
aathi love,-0.05627261587221543
get th,-0.05629055789299227
blah,-0.056291534089799596
patty,-0.056292203279959145
gt hour,-0.056333500894154835
custom,-0.0563970454338893
custom officer,-0.0563970454338893
discount oh,-0.0563970454338893
able come,-0.056419126601252395
disturbing da,-0.056429596250643775
sleep early,-0.05646196875554372
early nite,-0.05646196875554372
dokey swashbuckling,-0.05646474164780917
dunno close,-0.056513165789125505
family going,-0.05653757546655349
fuck family,-0.05653757546655349
fuck leaving,-0.05653757546655349
gave number,-0.05654875202217462
gt minute,-0.05658320554255654
deliver end,-0.056585932779482845
deliver th,-0.056585932779482845
confidence,-0.05659651718012063
dial juz,-0.056597385767734223
da browser,-0.056597385767734223
dun need,-0.056597385767734223
husband,-0.0566007777067534
esplanade lor,-0.05663710451195507
gt dollar,-0.05664221489750284
dollar,-0.05664221489750284
lyf,-0.05665160661405895
ali,-0.05665160661405895
meow,-0.05665160661405895
lyfu,-0.05665160661405895
smth eat,-0.056701589720588114
girl situation,-0.056733049085546786
twice,-0.056740233962619374
realized,-0.05678480193287046
def something,-0.056791971870899814
celebration,-0.05684614843196976
guilty,-0.05686257148929542
feel guilty,-0.05686257148929542
carefully,-0.05687870966991243
someone feel,-0.05687870966991243
read carefully,-0.05687870966991243
carefully heart,-0.05687870966991243
truth gravity,-0.05687870966991243
heavy someone,-0.05687870966991243
feel light,-0.05687870966991243
feel heavy,-0.05687870966991243
gravity,-0.05687870966991243
gravity read,-0.05687870966991243
someone leaf,-0.05687870966991243
heart feel,-0.05687870966991243
unemployed,-0.0569021079238738
sleep late,-0.0569021079238738
oh really,-0.05696739052309646
dude got,-0.05696795894567795
ovulation,-0.057001149232280675
excuse lazy,-0.05703609482548664
drinkin ok,-0.057053150815415406
pa dont,-0.05705645226171692
ok go,-0.05705706322998103
til like,-0.05706515726017384
desk,-0.057089336775411365
derek amp,-0.057089336775411365
desk text,-0.057089336775411365
done leave,-0.057089336775411365
come around,-0.0571014445847846
oh shit,-0.05712747356649965
na get,-0.05716174577087476
everyone project,-0.05718295225466813
everyone lucky,-0.05718295225466813
send kiss,-0.05726396396419336
already thanx,-0.05726797505876085
family set,-0.05730285859760502
come come,-0.057308061603442775
denis mina,-0.057326903547728236
denis want,-0.057326903547728236
destination soon,-0.057342567368627466
driving reach,-0.057342567368627466
destination,-0.057342567368627466
god marry,-0.0573895616191972
friend including,-0.0573895616191972
frnd many,-0.0573895616191972
deal regular,-0.05739259765779265
frens lor,-0.05742773528650029
fone love,-0.05745732891472287
freaky lol,-0.05750166043534208
freaky,-0.05750166043534208
empty,-0.05750259040144878
anyone else,-0.05751838631906914
cool like,-0.05753289022212313
dont regret,-0.05754252784168488
easier make,-0.05754252784168488
buffet,-0.05762433743086512
credit goin,-0.05764154520410784
goin bed,-0.05764154520410784
heart like,-0.057652583585163536
academic,-0.05769670579827766
dad pick,-0.05773856653352119
ask dad,-0.05773856653352119
exe mail,-0.05775089410406415
gt ish,-0.05784028508652573
cup milk,-0.057847574753064276
sorry able,-0.057892424952274965
cribbs,-0.057897852632702355
town jus,-0.05796157842192501
get quite,-0.05797859455751547
diff guess,-0.05797859455751547
see later,-0.05801924017440529
coming day,-0.05804206666776002
dun rem,-0.058093135639491346
dad cancer,-0.058098854044706494
dare sell,-0.05811706628449724
drastic,-0.05811706628449724
drastic dare,-0.05811706628449724
even gotten,-0.05811929241487186
dinner yet,-0.05811929241487186
ertini,-0.058123039909124555
ertini kano,-0.058123039909124555
meet later,-0.05816130701191684
late lt,-0.05816881248486984
den manage,-0.05820668716832622
dis answer,-0.05820668716832622
girl tell,-0.05820668716832622
day happy,-0.058252764354094794
fr thriller,-0.05827458736408122
director like,-0.05827458736408122
drink appeal,-0.05827458736408122
constantly helping,-0.05831189547076234
fighting constantly,-0.05831189547076234
want drive,-0.05832757828205536
cool come,-0.058360801454752705
making sure,-0.058362288902711494
oh babe,-0.05839892700838956
na snow,-0.05840267922512174
one step,-0.05846984860555581
forgiven,-0.05847300567410912
ok forgiven,-0.05847300567410912
girl still,-0.058514382529789744
birthday dear,-0.05855214234181859
make happy,-0.05864192494727258
going restaurant,-0.05869583040690821
abt already,-0.05883111963069547
dead well,-0.05883880710352021
problem sent,-0.05884104537830005
definite,-0.058860231843842536
god love,-0.05886319399406655
come smoke,-0.05886448874489165
den hug,-0.05890682879834079
frndshp den,-0.05890682879834079
frndshp,-0.05890682879834079
cute luvd,-0.05890682879834079
get cute,-0.05890682879834079
february april,-0.05892085368066606
forth audition,-0.05892085368066606
forth,-0.05892085368066606
getting place,-0.05892085368066606
cant thk,-0.058959082498830355
ask someone,-0.05896642978777033
correct good,-0.05901192487139684
company jan,-0.05902106287579838
thot,-0.05902347356874794
early tomorrow,-0.05904851772680393
week cause,-0.059087105395142614
forward finally,-0.059148352895838245
finally meeting,-0.059148352895838245
finish new,-0.059148352895838245
got card,-0.05918571486405388
glo,-0.0591909624775222
wait come,-0.05923763294339959
vomiting,-0.05923930174548815
dinner cousin,-0.05925407166593407
getting car,-0.05933901709094605
direct link,-0.05933901709094605
cut partnership,-0.05933901709094605
get cut,-0.05933901709094605
excellent see,-0.05934818064475019
wld,-0.059421500872234904
hair dresser,-0.059429831609340705
dresser,-0.059429831609340705
thing life,-0.05943831600344107
could ask,-0.059468372493317774
den sat,-0.05952361616928353
eh den,-0.05952361616928353
filled tuth,-0.05953262963641992
er mw,-0.05953262963641992
difference,-0.05953829108461668
dont ignore,-0.05954278687500807
exact prob,-0.05954278687500807
forum post,-0.05954278687500807
fixed gpu,-0.05954278687500807
delhi,-0.05955348582731167
umma ask,-0.059560665913488235
blackberry bold,-0.059561119057809496
cttargg ctargg,-0.05956785201798179
ctagg ie,-0.05956785201798179
cttergg cttargg,-0.05956785201798179
ctargg,-0.05956785201798179
ctagg,-0.05956785201798179
cutter,-0.05956785201798179
cutter ctter,-0.05956785201798179
ctter cttergg,-0.05956785201798179
cttergg,-0.05956785201798179
ctargg ctagg,-0.05956785201798179
cttargg,-0.05956785201798179
ctter,-0.05956785201798179
decided people,-0.05966365793814089
got many,-0.059720206656195866
abdomen,-0.059750767895421025
even bone,-0.059750767895421025
abdomen gynae,-0.059750767895421025
whole family,-0.0597541271644321
done get,-0.05976154675179599
expect done,-0.05976154675179599
many happy,-0.059787579867797605
happy return,-0.059787579867797605
easily,-0.05981371438756645
dun work,-0.059816990447021934
dear cherthala,-0.05981948788864127
coming cochin,-0.05981948788864127
engaged,-0.05981948788864127
coming tmorow,-0.05981948788864127
engaged an,-0.05981948788864127
day coming,-0.05981948788864127
kent vale,-0.059838154992459466
kent,-0.059838154992459466
vale,-0.059838154992459466
god bring,-0.05986243957937093
nervous,-0.059880374433426524
sure thing,-0.05988520602332809
finished march,-0.05988651804962765
dis lt,-0.05990129774566936
get every,-0.05991020507016241
tree burning,-0.05992367682741841
great loxahatchee,-0.05992367682741841
loxahatchee xmas,-0.05992367682741841
xmas tree,-0.05992367682741841
burning,-0.05992367682741841
loxahatchee,-0.05992367682741841
den go,-0.059942714261303445
get work,-0.060002925659202976
god happy,-0.060021201966869435
yeah leave,-0.06011244382111715
fine started,-0.06012836089131836
easy guy,-0.06012836089131836
dull,-0.06012836089131836
dull easy,-0.06012836089131836
night dear,-0.06016322592525899
get pick,-0.06030279807458489
first woke,-0.060355321332515914
fine hope,-0.06037951143389323
cancelled,-0.06045354161600287
day listen,-0.06046438556202362
desparate,-0.06046438556202362
desparate recorded,-0.06046438556202362
wanted talk,-0.06049687517887701
sorry de,-0.06054711049134836
chain,-0.06057557267847389
gt year,-0.06057875623577088
dont say,-0.06058066446467151
left yet,-0.060587468947132996
co said,-0.06062950642778503
becoz,-0.060740481500304054
coming review,-0.06077064334791018
give coming,-0.06077064334791018
would think,-0.06086406655427713
fuckinnice,-0.060870557676414624
feellikw shit,-0.060870557676414624
fuckinnice selfish,-0.060870557676414624
feellikw,-0.060870557676414624
finger getting,-0.060873594665819736
cup tea,-0.060873594665819736
dropped key,-0.060873594665819736
day beautiful,-0.060878933144525076
expression,-0.06092192556039325
ever easy,-0.060940173572172726
easy looking,-0.060940173572172726
give plus,-0.06101268039200197
gift year,-0.06105663178275
get gift,-0.06105663178275
fat finger,-0.061114224188541705
finger press,-0.061114224188541705
diddy neighbor,-0.061128772046400444
diddy,-0.061128772046400444
come toothpaste,-0.061128772046400444
every morning,-0.061128772046400444
file run,-0.061166316976559325
exe file,-0.061166316976559325
exe installing,-0.061166316976559325
downloaded exe,-0.061166316976559325
dai downloaded,-0.061166316976559325
try come,-0.06121444775577953
tomorrow call,-0.06124187473016009
slap,-0.06131457234994756
first lar,-0.06133727962524674
must know,-0.06135019667105033
drugdealer,-0.061397376052136084
dubsack,-0.061414937842235326
ey thinking,-0.061497470377710736
everywhere,-0.06150961494891476
day moment,-0.06154984245339823
day except,-0.06155066948813433
day working,-0.06155066948813433
except saturday,-0.06155066948813433
dokey bit,-0.06157588274393859
said happy,-0.061582091782914114
whenevr ur,-0.06161649709270864
whenevr,-0.06161649709270864
dear know,-0.061639732420099784
give massage,-0.06164636531067509
fave position,-0.06164636531067509
dinero,-0.06172120149101054
dinero left,-0.06172120149101054
mean still,-0.061753257349177006
din lock,-0.06176930731093852
diesel,-0.061783378885027454
never came,-0.061810398670774896
da project,-0.06185461620822949
sip,-0.06186385756009366
cappuccino,-0.06186385756009366
sip cappuccino,-0.06186385756009366
